datetime_index,AUD,EUR,NZD,GBP,BRL,CAD,CNY,HKD,INR,KRW,MXN,ZAR,SGD,DKK,JPY,MYR,NOK,SEK,LKR,CHF,TWD,THB
2000-01-20,-0.004787879873833667,-0.0017210836948974625,0.004474740654180631,-0.005935714047492324,-0.008119882216622964,-0.0029643949873517927,-3.623385329287743e-05,-3.8562146116749574e-05,0.0,-0.007079675588061107,-0.0010623606650916884,-0.0022924522893772448,0.0007160332067966957,-0.0030594578033824593,0.0005691519789383648,0.0,-0.0028791407508430567,-0.002241227714921301,-0.003421145998471431,-0.003136765432689259,0.0,-0.0032137146030959407
2000-01-21,0.0067098740367599885,0.0032372309505074564,0.005425060646716995,0.0019824886717760837,0.0008430518976210166,-0.004428460046591753,1.2078096975010055e-05,-3.8563633212973514e-05,0.0,0.0017746233583686433,0.004136839630726197,0.004579661259024759,0.002680567502332254,0.004009383237820741,-0.004657581729005322,0.0,0.002754132937691889,0.0029479415252535723,0.0047863339238105596,0.003637736073763387,0.0,-0.0013421019327650718
2000-01-24,0.011716827038915634,0.008047523564071771,0.008487764101813733,-0.0009907530533018738,-0.006764400088542066,-0.0013879252748480453,-7.247077015470893e-05,3.8563633212973514e-05,0.00045861041849404316,-0.003107660658634437,0.004014372599979943,0.006425136983084556,0.0008919281102673926,0.007499781783165016,0.005321183213280456,0.0,0.003369737978040188,0.0038780235451465472,-0.0047863339238105596,0.007298164196472334,0.0,0.0018784387651442636
2000-01-25,0.0003271501975721791,-0.0022066207549468596,-0.0013674003801884549,0.0023102320506107055,0.006764400088542066,-0.0007641808006743633,-3.6237354676948996e-05,6.426941741999315e-05,-0.0006879945231816897,0.0022207426404063924,0.004208317625787217,-0.000940855923799111,0.0024931747450859243,-0.002156335067346138,0.003311417946229689,0.0,0.0012451751079631812,-0.000586613497199906,0.006830627651091881,-0.00031080031330216196,0.0,-0.0008046131586025851
2000-01-26,0.005675347109770135,0.003007822600510187,0.0015698192868054406,0.005260574354158498,0.0005616400035307612,-0.0006952169356766458,-4.831851566455825e-05,6.426528712699664e-05,0.0013755160353099427,0.000709597333305112,-0.0007877117382490972,0.0021561690164653147,0.0049087835505817745,0.002829237320043365,-0.00018892877441434308,0.0,0.0039121979912919436,0.0008797912529718843,-0.0006809669994165546,0.0010563271867993773,0.0,0.0056187438790544775
2000-01-27,-0.006919087655657186,0.012139452559249453,-0.0023810138151659777,0.0019656025984591263,-0.0005616400035307612,-0.0020188666399737487,1.2079847794055354e-05,0.0,-0.00045829515009288,-0.002485796734561063,0.0002626395287586014,0.008385793376274098,-0.0011806376814152975,0.01230126489178307,-0.008920157837479792,0.0,0.009867486785599677,0.01009137388110215,0.0006809669994165546,0.013264021231144285,-0.0006485084533376373,-0.0005337603542789893
2000-01-28,0.04451726117901189,0.012775330984038439,0.040651560033641565,0.009446324314723198,0.005602255548669888,0.01005382016798867,-2.415984151271644e-05,-6.426528712699664e-05,0.00045829515009288,-0.0035618915663606643,0.0063871218654623085,0.020740542423822506,0.009991267363570144,0.012086135959679112,0.02112688217619141,0.0,0.014923377306020225,0.02351700003880719,-0.0054607644231783325,0.010243367414761062,-0.0025982476455324033,0.005059257229960146
2000-01-31,-0.01852665933154579,0.0007808687561252463,-0.01689461655202673,0.0017815212420977944,0.006681539333482478,0.0015166141056723315,-4.8321434189535495e-05,0.00012852644449257156,0.0,0.002672607381476233,0.006139137953717899,-0.0071034237126592625,-0.005277057100843696,0.0021640062217147538,0.0016784785738472863,0.0,0.0037414804372986055,-0.0005670541688664876,0.006141268022082258,0.0006064281568503027,0.0,-0.002659576035759059
2000-02-01,0.010538441868331694,0.0026309393982113932,0.009955234749068231,0.001939864817826542,-0.0038921372459039816,-0.003381062389439582,-3.624260802181922e-05,-3.8556198877603975e-05,-0.000687521512128253,0.0026654835861403825,-0.004470558986963802,-0.005161814121370956,-0.00117647072392979,0.0015054822021980385,0.0031627933341926706,0.0,-0.002895405569639742,-0.005346085644173826,0.0006800408286560256,0.0027243849150004884,0.03200273108617413,-0.001065814116347763
2000-02-02,-0.007098071502464165,-0.003704791212245661,0.0011762400885648727,0.0056365396028890125,-0.005586606708639863,-0.0022835009749531676,-1.208116124162828e-05,-2.570495848797094e-05,0.000687521512128253,0.0035429620763443026,-0.0022950145687810064,0.00039800995550276497,-0.00029433407129353384,-0.003013234298772094,0.006757095177920114,0.0,-0.006302287251823024,-0.006866586833358834,-0.004087199150269782,-0.0023001039133938583,-0.03037803535917183,0.0037253901521068222
2000-02-03,-0.004206507158752981,-0.012185685377600187,-0.013958647318167317,0.0020855064910213494,-0.005617992304223218,-0.0012477472851317173,9.6645203452983e-05,8.99644640974806e-05,0.0,-0.0004421843980964013,-0.0068116585094104565,-0.003987246111817777,-0.0035387828142084965,-0.013407062758011179,-0.004437877106045818,0.0,-0.008179255756068926,-0.01515794136401638,0.004087199150269782,-0.015081031926282684,0.0,-0.0015948966698160483
2000-02-04,0.011304578661217146,0.012966782859219138,0.00747213808856062,0.0068673910394735915,-0.001127395835308298,0.003462127817686511,8.455689173914038e-05,-2.5703306731905684e-05,0.0,-0.0004423800116386545,-0.003054080621476718,0.00454419405158335,0.0002953773467053722,0.013997323473623702,-0.0035273405179676587,0.0,0.013635468140233087,0.009976880899718932,0.0,0.013139990433680304,0.0,-0.001064679365943011
2000-02-07,-0.0037962715633262922,-0.0023451251709226788,-0.001233258671958004,0.0,-0.0016934805063330005,-0.0006914673211478317,0.0,0.0001285099275687429,-0.00022912132074104363,-0.0003540449674082069,-0.004757634390393672,0.0007156204336729033,0.001652502736767203,-0.0022317042409860655,0.011188798587260962,0.0,-0.0013309942070196534,-0.0003463603336597565,-0.0006800408286560256,-0.002675098871548376,0.0,0.005312097484889922
2000-02-08,-0.0021576350545923217,-0.008054262183050704,-0.000790084481374187,-0.011847721038054149,-0.0028288562004777917,0.0011061183291621868,0.0,-0.00014136182868629277,-0.0002291738293518364,-8.853083091953096e-05,-0.003609728943489987,0.001350331830743512,0.0005895183805701976,-0.008380398117917576,0.007694459506507378,0.0,-0.009183582864778383,-0.007534083739531017,0.0013596195160401336,-0.0076389896938477975,-0.001624695727002301,-0.0029181609778548
2000-02-09,0.001206311057048659,-0.005240532090338847,0.004042600654433959,-0.0006444337261851674,0.0028288562004777917,-0.0020749765364379558,0.0,1.2851901117549858e-05,0.00045829515009288,-0.0048813054544218915,-0.00031913196377431063,0.003328317518974,-0.0029510733805586664,-0.005515147372544771,-0.004389581808293741,0.0,-0.004715689909793319,-0.005951356616973769,0.0,-0.004241853100639181,-0.0032573318703064125,-0.0023939365070351215
2000-02-10,0.003989493307113068,0.0049446303275643595,-0.003055092550682259,0.0036998353151813657,0.0,0.003938781307499084,0.0,0.0001285099275687429,-0.0016049527691373022,-0.002672607381476233,0.003981848057892812,0.0035538043325338275,0.0006499837732900637,0.005713921598808014,-0.0033968359492329014,0.0,0.003676474729308765,0.00478721213160016,-0.01065438298754362,0.0029527580508805773,0.0,-0.0034680573641998613
2000-02-11,0.0059859666468115025,0.0017740986320854447,0.004087769488364534,0.008314726508355352,-0.001696353248178517,0.0010339480500645148,0.0,-7.710397474802733e-05,0.0016049527691373022,-0.005366739177940616,-0.0014316394714377623,0.002912585205367302,0.001062699356122021,0.0025143929081061778,0.002296423183445917,0.0,0.004515782373369692,0.002675509069989701,0.01065438298754362,0.0015344486668882884,-0.000652741537536361,0.00026720107039368557
2000-02-14,0.0005024494515954436,0.006576065313739747,0.009587238372055884,0.002067924064689197,0.0011312218400888474,0.0022021893147317617,-0.00010871731696360243,-0.00017993239731328714,0.0,0.011591748163785276,-0.0031887782122410613,-0.0009436930552497724,0.0016508464335249773,0.006061423223065354,-0.003124428198781004,0.0,0.004374247557971778,0.008214311242678907,0.0006791171738083079,0.007941397874900225,0.002933987434787344,0.0016017088314832506
2000-02-15,-0.0033334412451487827,-0.005198383537087514,-0.0003895218668396039,-0.003661549899967198,0.007882923703355194,0.002608816528359703,-2.416100896507345e-05,0.00012852644449257156,-0.00022912132074104363,0.0,-0.0005857139221250307,0.0,-0.0008840430810028721,-0.004965011549391107,0.0009199632663543511,0.0,0.000424255286826547,0.00011521401015102128,0.0013568523112903463,-0.006409300133808971,0.0009760859730554294,0.0007998933902033656
2000-02-16,-0.0001890180517866713,-0.0007870143052559585,-0.0059590856750478816,-0.005758173299684033,-0.004496915953624225,-0.004466593923034667,0.0,5.1405952820715584e-05,0.002517451838753182,-0.0017746233583686433,-0.0017058482733505187,-0.002757535724115856,0.0042950085146832295,-0.0009642501721272012,0.0057763879498331505,0.0,-0.0015160246680321343,-0.0012104096696683442,-0.00462082909723982,-0.0017161073101079616,-0.0009760859730554294,0.004785970315940968
2000-02-17,-0.002965956801471492,-0.0021674885333015856,-0.007721286547071049,-0.00048134778306035964,0.001126126245135084,0.00013773156140495235,-6.040507646076776e-05,1.2851075314124216e-05,-0.0016012813669736836,0.0017746233583686433,0.0028237318637214237,-0.0019743343037177397,0.0015839031850928276,-0.0015870919876816991,0.008103845851960223,0.0,0.0055676735450731485,0.0012104096696683442,0.003263976785949474,-0.001719057397800261,0.0,0.0018550422704004532
2000-02-18,0.004414182977836301,0.0012813564416438734,0.005710644180766611,0.004004169680925096,0.0,-0.0006888475852741549,0.0,-8.996099554359205e-05,0.0,0.0008861320916571103,-0.004692841376929824,0.0,-0.00011724016661529557,0.0007938608514299617,0.005516631671006245,0.0,-0.003385325443234777,-0.0008644288104910913,-0.003945314960430046,0.0004914608773205487,0.0014637719129821924,0.008961578161403416
2000-02-22,0.005584328237588587,-0.021103709743603975,-0.0016212634664749537,-0.011252328980132065,0.004491866059088134,0.005703110933297284,1.2081307197320257e-05,0.00021846266624203636,-0.0006870491510384547,0.005300365765841697,0.0077738531103190844,-0.0018990352280954248,0.0015815836703374497,-0.021050595209496592,0.0014419613169014411,0.0,-0.01365708338128302,-0.015454641784658385,0.0032661977866217384,-0.01853454576526964,0.001137009787075538,0.002882223926357952
2000-02-23,0.009775614101414254,0.004316625685805451,0.01265437675339487,0.007408634305569151,0.0027972046210613666,0.003829588213097923,8.456506380660755e-05,1.2849258919089834e-05,0.0006870491510384547,0.0008806693655936115,-0.0014861998489301698,0.003478814387613882,0.003214027602378544,0.004380208492561266,0.0006302048374227098,0.0,0.003982238376393443,0.004381743931175297,0.0,0.006174976739440952,0.0,-0.003407158321614201
2000-02-24,0.008452927085758177,0.008577750579189634,-0.002430489238462674,0.004003528447779403,-0.004479290804046077,-0.0043778714150997655,0.0,5.139538470588789e-05,-0.0006870491510384547,0.00701757265864611,-0.0032987526588170724,-0.0009475679799340053,0.0014575137400216764,0.008703275128301602,-0.0014410522173138318,0.0,0.0034181807071438364,0.004884866656977405,0.0020359694850986543,0.007310608112381101,0.0016220603718677395,0.003407158321614201
2000-02-25,-0.005050826875520942,0.01713314852091979,-0.003119671065359375,0.004624101359149424,-0.004499445161229798,-0.005637303530708959,7.247864902959478e-05,0.0,0.0,-0.006137678189206852,-0.00042643923887153434,-0.002689662249595104,-0.0032093390055532023,0.017641103653930124,0.00027035551915144396,0.0,0.012895592659380561,0.008779079140984525,0.0,0.016832838150232454,-0.0016220603718677395,-0.008935670494249148
2000-02-28,0.009648254288526836,0.009618728519632205,0.00744184956388505,-0.0017514533575284097,0.0028145247963102804,0.002272493489076377,0.0,0.0,0.0006870491510384547,-0.001760563835032869,0.002609090694959626,0.009539273724560093,0.004373822397695015,0.008218152175088811,-0.016443704605576315,0.0,0.0036626778464654564,-0.0006327475835949947,0.0,0.008461821417986681,0.0,0.001846235523761397
2000-02-29,-0.006380781204836095,0.0027037482674061447,-0.003932903032561774,0.009831985323532466,-0.005636993506049959,-0.002272493489076377,0.0,3.854480512854863e-05,-0.0006870491510384547,-0.0032563976338355616,-0.004049667174582883,-0.0051130888189987456,0.0030213258704571144,0.0034367637497498826,0.006482560934894188,0.0,0.004604307473377478,0.00693830014687169,0.0,0.0030048099531454486,-0.0012995453420856506,0.004731870027833374
2000-03-01,0.01442127040160568,-0.005899722127188291,0.002478075173034555,-0.004269793788258203,0.0,-0.0024158769299747473,0.0,-0.00011563887277832308,-0.00045829515009288,-0.0024869360240771243,-0.00016019223101926272,0.0019696677630476334,-0.0031959119563895744,-0.006624691370739733,-0.02562588377336983,0.0,-0.008327141123392057,-0.00728360401770578,0.0,-0.005837587666419952,-0.0003251503849166504,-0.0005246589837035742
2000-03-02,-0.001700164353915734,0.008403816664996303,-0.005157409378513833,0.005216166098638286,-0.005668949422227065,0.0050322375521805185,1.2079264131603651e-05,1.2849424024796718e-05,0.00045829515009288,-0.007114303016608758,-0.002352439066040546,0.0024370123298997903,0.001860682011418091,0.009288153116221665,0.002517835992341233,0.0,0.010877281333051325,0.013549645596352189,0.0020318327342270237,0.008773567485961364,0.0,-0.00289055515938319
2000-03-03,-0.0007903456653615137,9.618621658932097e-05,0.0,-0.0028418080381761857,-0.008564140268633169,-0.0022717112994765087,2.4158090545345345e-05,0.00010278944875352636,0.0,0.0,-0.002787308837159941,0.018977082173916582,0.0022630351724440834,-0.00040035903699564557,0.003996845028853002,0.0,-0.0006428801250022431,0.0011350739016640077,0.0,-0.00011966732497981081,0.0,0.0002631232747716261
2000-03-06,0.010888082400892785,0.00153772255192558,0.014047215725559226,0.0048892140608857715,0.001718705665131659,0.0030965103014899964,-4.8316764718947525e-05,2.5695711387108133e-05,-0.00045829515009288,-0.0010715243457601886,0.0002683483177250423,0.001539646185592769,-5.796261413015813e-05,0.0017423293537479623,-0.0005567412225095936,0.0,0.001844195769419965,-0.0032383631970698268,0.001352265250013751,0.0022712340168108414,0.001624695727002301,0.0023649991314980134
2000-03-07,-0.003133287692362985,0.004503433089018079,-0.005401768705420307,-0.0025204802253350755,0.0,-0.0019255903068400304,-1.207955595550203e-05,6.423638993702241e-05,0.0,-0.0005361930423370964,-0.0034941575666076474,0.003532215912367631,-0.003076836191241328,0.004117879966346827,-0.014396808444549158,0.0,0.002789567645681945,0.0019897110114515115,-0.001352265250013751,0.003575689149448724,-0.001624695727002301,-0.0010504202646517413
2000-03-08,-0.009702926336471962,-0.0016265611393653304,-0.008011501664501597,-0.005218640767620353,0.003998862798071712,0.00446444644122912,2.415896599750056e-05,6.423226388818648e-05,0.00045829515009288,0.00044684749838719284,-0.0014010887672184502,-0.006228154383276507,-0.003436329424721718,-0.0012850168820430774,0.0064761594780158305,0.0,0.002131439528070267,0.005324283322524881,-0.00338868504551737,-0.002382371585406662,0.0003251503849166504,-0.0031578973611354755
2000-03-09,-0.009982628754386269,-0.011266911039954218,-0.00856777413105414,0.0025336513949618666,-0.01089148055116873,-0.0015088131248621184,1.2079264131603651e-05,-3.853886323668121e-05,-0.00045829515009288,0.0033895313871710187,0.002208517151819578,-0.012417699339139165,-0.0035067248092098824,-0.01072985538270288,-0.004124876946365319,0.0,-0.007241677043907657,-0.01450991344892083,0.0,-0.010490130663179609,-0.0003251503849166504,-0.0002636088060605779
2000-03-10,0.003072765446238357,0.0026113463265188264,-0.006709447961953163,0.00142236294228959,0.0017276134443777735,0.0003431120294425938,-2.415867417360218e-05,7.707624128672208e-05,0.00045829515009288,-0.002496434962711014,0.0026867291820065198,-0.0023455835617205434,-0.0026381372474939546,0.00304967306407411,-0.001692365954885311,0.0,0.0002382654288131114,-0.00040129561693103,0.0020345886977874983,0.003969213774993707,0.0,-0.002111375817349881
2000-03-13,-0.004674342725874081,0.0011584131037667283,0.003459014171790842,0.0006315124933591321,0.006309169193264741,0.002672241132469999,-4.8319099341220806e-05,-7.707624128672208e-05,0.0,0.0007139032964280645,-0.000483078831755801,0.007408885518267239,0.00193531421282378,0.000777151777991314,-0.00897969075649474,0.0,0.0028547658260231756,-0.00022938410468764658,0.003381809107381173,0.002457813784105922,0.0,0.002111375817349881
2000-03-14,0.0040605445234461746,0.00038583968839815685,0.005902043495031095,0.0036234777731459777,-0.006309169193264741,0.0012309377195385274,-1.2080139646375443e-05,3.853886323668121e-05,-0.00022912132074104363,-0.002322051592614116,0.0006440532639975238,0.0007766990681723485,0.0015806577655109733,0.0,-0.004472577280179912,0.0,0.0028466393318358207,-0.002411715208572751,-0.005823812762932867,0.0007780471410243628,-0.0003252561420770128,-0.0015831137871042955
2000-03-15,0.002452935552603619,-0.005318389947373749,0.0038665833846698305,-0.00031456433099902315,0.0012650223065866495,0.0032751120978048442,-2.416071709143708e-05,2.5691750380474332e-05,0.00022912132074104363,8.940945063873329e-05,0.0019296746982706559,0.005420067469338985,0.0032121505206843537,-0.004932192489318865,0.006938202047541253,0.0,-0.0030842254579237505,-0.0006326020281699485,0.0,-0.005820074629272365,0.0003252561420770128,0.007628604666382266
2000-03-16,0.002935602377288238,-0.001455392485102562,0.0014156356858782138,-0.0011017550496714712,-0.002416432911628519,0.0029927923304051696,-1.2080577451722974e-05,-1.284579268201469e-05,-0.0016049527691373022,-0.00044712721514006404,-0.0012860359719097936,-0.003868476777920238,-0.0017508028983529433,-0.0026709243590721243,0.00047346243960078027,0.0,-0.001307733646513931,0.0002875959871424527,0.00027162841400230064,-0.0015055255621388985,0.0021115901616797217,-0.005254872838358349
2000-03-17,0.006573765227903372,0.0016492848754336813,0.006806054468999512,0.0026735881302880626,0.0005758710208094708,0.0002716284140021341,9.66405335307563e-05,3.853688301314051e-05,0.0016049527691373022,-0.0006263141617521839,-0.0003217675793303343,0.003095977705128039,0.0023919967065699765,0.0014340658216758229,0.004439623784866065,0.0,0.00029736239774225126,-0.003225809248882605,0.004876736839293017,0.0016258697466514649,-0.0024368463037567345,0.0002634005019839236
2000-03-20,0.0003032968389389268,-0.0016492848754336813,0.0020811662038244805,0.0012556900096014068,0.0017256259674697239,-0.0016988893352566925,1.2079410041998528e-05,7.7069311038791e-05,-0.00045829515009288,0.0007873029912639495,-0.00010727887152883753,0.003394541139535745,0.0022700163992414035,-0.001173173568695951,0.0037629395295430967,0.0,0.0014854870671876519,-0.0027154305040753,-0.001352265250013751,-0.0009029345985921422,0.0003252561420770128,0.0018418634334786965
2000-03-21,-0.0057784291438386925,0.0006794467623677594,-0.013973303624277067,-0.002512958759218975,-0.0002873976165779224,-0.0027924417941253,-3.6238667870502894e-05,0.0,-0.0009172208852170627,-0.001055843475355367,-0.0022555189198096848,-0.0012330457789151428,-0.0006979179066586294,0.001173173568695951,0.003842373875928118,0.0,0.0009495549674900516,0.0008674281301455089,-0.0020318327342270237,0.0006020469778476034,0.00097513415820627,-0.003687125588808904
2000-03-22,0.007293535036532017,0.009848491304171605,0.005525010998686297,0.0012572687496175683,-0.00605450890870618,0.003948000499335358,0.0,3.853242825391234e-05,0.0013755160353099427,-0.00358744779365594,-0.0026917916657116514,-0.00409535788557136,-0.003672081764459878,0.009723289153920955,-0.0013103708351973609,0.0,0.004380001083386542,0.007027273892966868,-0.0006781960246380336,0.008092356464517891,-0.00097513415820627,-0.002642009462838768
2000-03-23,0.002479814982352835,-0.00858788507662677,0.0001950173084040996,-0.007883989118324941,-0.003476249155360933,0.0004754304432948997,4.8317932002106545e-05,0.0,0.0,-0.00269905696916517,-0.004051322219178477,0.0031695747612792147,-0.0005841121661401827,-0.008226234166738067,0.006348634898309058,0.0,-0.00925602905905798,-0.007605475701501163,0.0006781960246380336,-0.01370543213076203,0.0,-0.0013236269305085813
2000-03-24,-0.0038129869165710595,-0.003397566729934298,-0.0016588606458245447,-0.005078569874352734,0.004054450963895007,-0.005242208280948679,2.4158090545345345e-05,-0.0001669845800043035,0.0,-0.0011718575280736943,-0.0054274217353653675,0.000848667257664415,0.0026258220776674834,-0.0039100734078432176,-0.0018630652803937053,0.0,-0.005139555925875339,-0.007838623384786025,-0.0001356024139314016,-0.011505225069311287,-0.0016273396593753375,-0.0007950179297768756
2000-03-27,-0.00821997504423716,0.008134850206275794,-0.009962050244072262,0.0034942856393035404,0.003462207728470834,-0.003076399623372139,3.623604157887428e-05,0.00012845215175039115,-0.000687521512128253,0.0030619620464902297,-0.0005443658272694663,-0.0028574757829811226,0.0,0.007999262242923688,-0.001119507533659636,0.0,0.0072831794691268215,0.008012119033371956,0.0014906161713907906,0.00823150283665608,-0.001629992210931075,0.002118644860285457
2000-03-28,-0.004411771861663416,0.003177815761077271,-0.01871818887965626,-0.001110494284027208,0.00746057979830661,-0.0043916903083556225,3.623472857583465e-05,-6.422401338079808e-05,0.000687521512128253,0.0003596152155989074,0.00016334086552527438,0.0038595184921776937,-0.0005829204478672301,0.003620849682048455,-0.011547797667105897,0.0,-0.0019052161038102255,-0.009178640017212913,0.0,0.005027419050745219,-0.0003263175098298099,0.0
2000-03-29,0.0027596374794402467,0.009473301792481632,0.002008032803245574,0.00015871756243140966,-0.0051590828100274155,0.0009623316662379366,-7.247077015470893e-05,0.00019265966729475892,0.0,-0.0027904064192609823,0.005537774073992363,0.003460876363486687,0.001049012276393757,0.009250997492611823,-0.00283688133519977,0.0,0.007125920889967219,0.011604423810414932,0.0006768189767676347,0.01045808305588869,-0.0013063359140552677,-0.0002645852641443014
2000-03-30,-0.0001224889761453074,-0.007360354406292485,0.005002511682971722,-0.003179147487674727,0.0074434927126597605,0.00013740038493725848,-1.2078972321027948e-05,1.2842658173362054e-05,0.0,-0.0017141057018434935,0.007658739771253753,0.010159351024375596,0.0015132998639096895,-0.007187811718833981,-0.0006630985891620256,0.0,-0.005339674508503478,-0.003988329323656004,-0.0006768189767676347,-0.007200751185582166,0.0,0.0023787509564798803
2000-03-31,0.010297748130576712,0.002108492251343852,0.006019768930910163,0.0,-0.006294727508786346,-0.0013060665200801402,-1.2079118224317398e-05,1.284249324173814e-05,0.0,-0.0018075016217897755,-0.0017746233583686433,-0.006710411027675667,-0.00431311503865639,0.0015446006417545455,-0.026891085454826325,0.0,0.0035629491373527777,0.00023164234525641092,0.0,0.0015044383761263491,-0.003929278139889636,-0.0007922884344200298
2000-04-03,-0.0018202783983697346,0.0014350636282477874,-0.007617851572256251,-0.0036685582255532867,0.0,0.0006876160622990013,-1.2079264131603651e-05,1.2842328314555118e-05,-0.00041245618237839565,0.0067613509780439784,5.382276165910582e-05,0.004580160678574474,0.0030910122881290247,0.0018632149050485936,0.020140406145847223,0.0,0.0034321591180122013,0.004967375777516825,0.0,-0.002589037180930731,0.000655952794920367,-0.0013218772579155491
2000-04-04,0.006778866293100094,-0.0028721896240958694,-0.0018009009369550633,0.0009583134418115202,0.0017206772240795365,-0.0011692287861838069,6.0394861623347396e-05,-6.421329088901473e-05,0.00041245618237839565,0.0008980692116846711,0.0023653381633348403,-0.0007619047987621475,0.0005821399628830326,-0.001606013257540173,0.004853685474430769,0.0,0.003067125207312227,0.0014969200791643544,0.004458563084056344,-0.005258875117370776,-0.0016406894574600983,0.0015860431556347088
